province,city,data,AQI,type,month,day
四川省,自贡市,175.3742105,225.3742105,PM2.5,2,16
四川省,德阳市,161.5203846,211.5203846,PM2.5,2,16
四川省,德阳市,160.9365385,210.9365385,PM2.5,1,15
四川省,南充市,156.8626786,206.8626786,PM2.5,2,16
四川省,自贡市,155.7647368,205.7647368,PM2.5,1,13
四川省,宜宾市,155.1446552,205.1446552,PM2.5,1,15
四川省,自贡市,153.9521053,203.9521053,PM2.5,1,12
四川省,成都市,153.4569231,203.4569231,PM2.5,1,15
四川省,内江市,151.4190909,201.4190909,PM2.5,2,16
四川省,广安市,151.2013793,201.2013793,PM2.5,1,14
四川省,达州市,150.5913889,200.5913889,PM2.5,2,16
四川省,遂宁市,148.6130435,198.0186335,PM2.5,2,16
四川省,自贡市,148.5578947,197.9398496,PM2.5,1,15
四川省,宜宾市,144.3793103,191.9704433,PM2.5,1,13
四川省,乐山市,144.3105357,191.8721939,PM2.5,1,15
四川省,德阳市,143.3719231,190.5313187,PM2.5,1,14
四川省,眉山市,143.056,190.08,PM2.5,1,15
四川省,自贡市,141.4726316,187.8180451,PM2.5,1,21
四川省,广安市,141.4544828,187.7921182,PM2.5,1,13
四川省,内江市,140.4768182,186.3954545,PM2.5,1,13
四川省,达州市,139.4255556,184.8936508,PM2.5,12,21
四川省,南充市,138.7696429,183.9566327,PM2.5,1,14
四川省,遂宁市,137.3634783,181.9478261,PM2.5,1,14
四川省,宜宾市,137.26,181.8,PM2.5,1,12
四川省,自贡市,136.7026316,181.0037594,PM2.5,1,14
四川省,宜宾市,136.3617241,180.5167488,PM2.5,2,16
四川省,泸州市,135.3193103,179.0275862,PM2.5,1,15
四川省,自贡市,134.8231579,178.318797,PM2.5,1,20
四川省,眉山市,134.04,177.2,PM2.5,2,16
四川省,巴中市,133.2914815,176.1306878,PM2.5,2,16
四川省,成都市,132.7207692,175.3153846,PM2.5,2,16
四川省,内江市,132.7040909,175.2915584,PM2.5,1,14
四川省,广安市,132.2831034,174.6901478,PM2.5,1,15
四川省,内江市,132.0109091,174.3012987,PM2.5,1,15
四川省,广安市,130.6968966,172.4241379,PM2.5,2,16
四川省,自贡市,129.0605263,170.0864662,PM2.5,12,19
四川省,眉山市,128.213,168.8757143,PM2.5,1,13
四川省,内江市,127.7631818,168.2331169,PM2.5,1,12
四川省,乐山市,127.6167857,168.0239796,PM2.5,1,13
四川省,遂宁市,127.1117391,167.3024845,PM2.5,1,15
四川省,宜宾市,126.6315517,166.6165025,PM2.5,2,17
四川省,南充市,126.2851786,166.1216837,PM2.5,12,20
四川省,南充市,125.1905357,164.5579082,PM2.5,1,15
四川省,宜宾市,124.9715517,164.2450739,PM2.5,12,19
四川省,成都市,124.5736923,163.6767033,PM2.5,1,14
四川省,达州市,124.39875,163.4267857,PM2.5,1,16
四川省,自贡市,124.2621053,163.2315789,PM2.5,1,18
四川省,资阳市,123.7111111,162.4444444,PM2.5,1,14
四川省,达州市,123.3484722,161.9263889,PM2.5,12,19
四川省,达州市,122.9495833,161.3565476,PM2.5,12,20
