province,city,data,AQI,type,month,day
天津市,天津市,252.4905769,302.4905769,PM2.5,3,13
天津市,天津市,247.9396154,297.9396154,PM2.5,11,26
天津市,天津市,190.0198077,240.0198077,PM2.5,12,16
天津市,天津市,173.6384615,223.6384615,PM2.5,12,15
天津市,天津市,167.3067308,217.3067308,PM2.5,11,14
天津市,天津市,162.1742308,212.1742308,PM2.5,11,25
天津市,天津市,158.2123077,208.2123077,PM2.5,4,1
天津市,天津市,157.5411538,207.5411538,PM2.5,4,2
天津市,天津市,148.5061538,197.8659341,PM2.5,3,23
天津市,天津市,334.2048077,192.1024038,PM10,11,26
天津市,天津市,143.9482692,191.3546703,PM2.5,11,13
天津市,天津市,141.8576923,188.3681319,PM2.5,3,14
天津市,天津市,141.5305769,187.9008242,PM2.5,3,24
天津市,天津市,314.5140385,182.2570192,PM10,3,28
天津市,天津市,310.9548077,180.4774038,PM10,3,13
天津市,天津市,134.6861538,178.1230769,PM2.5,3,12
天津市,天津市,131.1325,173.0464286,PM2.5,2,26
天津市,天津市,130.095,171.5642857,PM2.5,12,2
天津市,天津市,128.2992308,168.9989011,PM2.5,3,3
天津市,天津市,126.2509615,166.0728022,PM2.5,2,27
天津市,天津市,118.5553846,155.0791209,PM2.5,11,3
天津市,天津市,117.2326923,153.1895604,PM2.5,10,25
天津市,天津市,116.99,152.8428571,PM2.5,1,14
天津市,天津市,116.9273077,152.7532967,PM2.5,2,19
天津市,天津市,116.5461538,152.2087912,PM2.5,1,19
天津市,天津市,112.6163462,147.0204327,PM2.5,12,1
天津市,天津市,241.8373077,145.9186538,PM10,12,16
天津市,天津市,111.0453846,145.0567308,PM2.5,2,28
天津市,天津市,110.0423077,143.8028846,PM2.5,11,15
天津市,天津市,109.7332692,143.4165865,PM2.5,2,16
天津市,天津市,234.0115385,142.0057692,PM10,11,27
天津市,天津市,107.3332692,140.4165865,PM2.5,3,31
天津市,天津市,230.7851923,140.3925962,PM10,12,3
天津市,天津市,229.0815385,139.5407692,PM10,4,2
天津市,天津市,106.3234615,139.1543269,PM2.5,1,13
天津市,天津市,224.3219231,137.1609615,PM10,5,23
天津市,天津市,104.5328846,136.9161058,PM2.5,12,22
天津市,天津市,103.9113462,136.1391827,PM2.5,10,21
天津市,天津市,211.6484615,130.8242308,PM10,4,1
天津市,天津市,99.26846154,130.3355769,PM2.5,10,15
天津市,天津市,98.85173077,129.8146635,PM2.5,3,26
天津市,天津市,98.1475,128.934375,PM2.5,10,14
天津市,天津市,207.2298077,128.6149038,PM10,12,15
天津市,天津市,97.43903846,128.0487981,PM2.5,3,27
天津市,天津市,97.33557692,127.9194712,PM2.5,2,18
天津市,天津市,97.14096154,127.6762019,PM2.5,11,27
天津市,天津市,186.7375,124.3068182,O3,6,6
天津市,天津市,197.8680769,123.9340385,PM10,4,17
天津市,天津市,94.03134615,123.7891827,PM2.5,11,24
天津市,天津市,196.7871154,123.3935577,PM10,4,18
